age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
55,retired,single,secondary,0,32567,1,0,cellular,4,may,1780,14,441,3,unknown,1
64,services,divorced,primary,0,122692,1,0,telephone,11,may,727,15,28,1,success,1
54,technician,divorced,tertiary,1,125447,0,0,telephone,26,may,855,17,393,5,unknown,0
27,services,divorced,primary,0,31436,1,1,telephone,24,apr,267,2,491,6,failure,0
58,technician,divorced,primary,0,26558,0,0,telephone,1,jan,1925,12,434,5,success,1
44,management,married,tertiary,0,43251,0,0,telephone,20,mar,499,15,460,1,failure,1
59,retired,divorced,primary,0,20221,0,0,telephone,30,apr,905,4,110,9,unknown,1
73,management,single,secondary,0,134613,0,0,cellular,4,may,1746,12,489,9,unknown,1
29,services,divorced,primary,1,109393,1,1,cellular,8,jun,212,14,78,3,unknown,1
39,management,married,primary,0,66763,1,0,telephone,3,oct,984,8,85,7,failure,0
21,technician,single,primary,0,127937,0,1,cellular,4,nov,388,12,453,1,success,1
46,admin,divorced,tertiary,0,78026,0,1,cellular,15,jun,1233,11,212,8,failure,1
53,student,married,secondary,1,72034,1,0,cellular,21,feb,1373,7,170,5,unknown,0
62,management,divorced,primary,0,28095,0,0,cellular,16,sep,1196,18,364,3,failure,1
74,student,single,tertiary,0,97290,0,1,telephone,26,jul,1513,11,175,9,unknown,1
31,services,single,tertiary,0,101943,1,1,telephone,5,oct,1828,17,444,9,unknown,1
29,retired,single,secondary,1,52536,0,0,cellular,10,apr,1958,6,179,0,unknown,1
62,management,divorced,primary,0,85810,0,1,cellular,14,jan,1948,18,283,3,failure,1
37,management,divorced,secondary,0,125941,0,0,cellular,27,jun,589,2,225,4,failure,1
62,admin,single,tertiary,0,63354,0,1,telephone,11,jul,671,7,9,2,success,1
40,services,married,secondary,0,117627,1,0,telephone,28,may,1657,17,182,1,failure,1
39,management,divorced,secondary,0,95763,0,0,telephone,3,oct,1037,15,97,1,unknown,1
51,retired,married,secondary,0,10183,0,1,telephone,9,may,1573,14,103,3,failure,1
38,technician,divorced,primary,0,142991,1,1,cellular,18,jan,1769,13,310,7,unknown,1
68,retired,single,secondary,0,49218,1,1,telephone,21,jan,636,14,248,8,success,0
26,management,married,primary,0,5,1,1,cellular,1,nov,614,17,156,2,unknown,0
27,student,divorced,tertiary,1,51528,1,1,telephone,19,jan,1483,13,321,3,unknown,0
66,student,single,primary,0,41394,0,0,cellular,23,feb,481,3,234,1,failure,1
27,management,single,secondary,0,85061,1,0,telephone,22,dec,560,1,484,7,unknown,1
69,admin,single,secondary,0,67472,1,1,cellular,27,mar,1437,18,460,6,success,1
62,services,single,tertiary,0,139542,1,0,cellular,2,sep,699,15,64,7,unknown,1
69,admin,married,primary,0,133240,1,0,telephone,14,feb,1932,7,149,5,failure,1
74,retired,divorced,secondary,0,121171,1,1,cellular,1,may,544,13,464,7,failure,0
47,services,single,primary,0,22800,0,0,telephone,2,mar,277,3,2,1,failure,0
50,admin,married,primary,0,75451,1,0,cellular,7,nov,597,7,254,7,unknown,0
19,management,divorced,secondary,0,134012,0,1,telephone,15,sep,1224,8,439,1,success,1
66,services,married,primary,0,45916,0,0,telephone,3,nov,1460,4,96,8,failure,1
49,technician,divorced,secondary,0,103079,1,1,telephone,17,jul,1488,9,400,8,failure,1
62,technician,single,primary,0,126121,0,1,cellular,2,jun,1199,9,10,4,unknown,1
34,retired,single,tertiary,0,95252,0,0,cellular,6,mar,1918,12,251,8,failure,1
45,admin,divorced,primary,1,33762,1,0,cellular,28,oct,1217,10,174,2,success,1
62,student,married,secondary,0,132403,0,0,cellular,5,sep,42,15,372,2,failure,1
34,retired,married,secondary,0,32538,1,0,telephone,8,sep,389,14,477,0,unknown,0
68,technician,divorced,secondary,0,2289,0,0,telephone,3,jan,741,17,477,5,failure,0
31,management,single,tertiary,0,83328,0,0,cellular,10,jun,1778,7,146,8,unknown,1
69,management,divorced,primary,0,139056,1,1,telephone,3,sep,1885,15,118,3,failure,1
27,management,divorced,tertiary,0,118257,0,0,cellular,15,may,304,2,65,8,success,1
51,student,married,tertiary,0,107745,1,0,telephone,12,aug,1725,7,453,7,failure,1
31,management,married,secondary,0,83363,0,0,cellular,3,feb,1419,10,252,1,failure,1
34,management,married,primary,0,121791,1,0,telephone,17,feb,275,5,90,7,unknown,1
54,technician,married,secondary,0,95919,1,1,telephone,29,sep,1189,9,217,9,failure,1
39,services,divorced,tertiary,0,60388,0,0,cellular,13,sep,907,4,174,0,failure,0
35,student,married,secondary,1,81019,0,0,cellular,12,jan,1768,7,190,0,unknown,1
52,management,divorced,tertiary,0,36532,0,0,cellular,8,dec,1153,12,337,1,failure,1
65,student,single,tertiary,0,126809,1,0,cellular,19,mar,1683,11,239,0,success,1
68,student,divorced,primary,1,26674,1,0,telephone,19,jul,1105,1,426,9,failure,1
35,student,divorced,primary,0,99370,0,1,cellular,26,jan,1131,8,418,3,success,1
69,services,single,secondary,0,94326,1,0,telephone,8,oct,1838,16,72,7,success,1
47,management,divorced,tertiary,1,18318,0,0,telephone,12,jun,852,11,396,1,success,1
54,retired,married,primary,0,137641,1,1,cellular,10,jun,184,2,373,5,unknown,1
57,admin,single,secondary,0,136791,0,0,telephone,12,dec,564,6,450,0,failure,1
23,services,single,tertiary,0,36048,0,1,cellular,7,mar,623,18,396,0,failure,0
32,admin,married,tertiary,0,110104,0,0,telephone,23,apr,97,11,94,4,unknown,1
74,technician,single,tertiary,1,58043,0,0,cellular,6,aug,1932,4,177,9,unknown,1
52,retired,married,primary,0,1134,0,0,telephone,23,nov,1987,15,185,5,failure,1
43,management,single,tertiary,0,57470,1,0,telephone,20,mar,1786,6,383,6,unknown,1
58,management,divorced,primary,0,129953,0,0,cellular,30,jan,176,13,143,4,unknown,1
44,technician,divorced,tertiary,0,145763,0,0,telephone,23,nov,466,10,320,5,unknown,0
47,services,divorced,secondary,0,140702,1,1,cellular,1,mar,929,12,313,7,success,1
28,management,married,secondary,0,5678,0,0,telephone,27,may,767,1,70,4,failure,0
69,services,single,primary,0,42936,0,1,telephone,22,aug,795,13,492,3,unknown,1
41,management,divorced,secondary,0,134356,1,0,telephone,3,apr,1452,12,359,2,unknown,1
72,services,single,secondary,0,135681,1,0,telephone,13,mar,1099,2,29,3,success,1
31,admin,single,secondary,0,51808,1,1,telephone,18,jun,86,12,447,4,unknown,0
40,services,single,secondary,0,71786,0,1,cellular,15,jul,204,12,53,0,failure,0
26,technician,divorced,tertiary,1,79521,0,1,cellular,21,may,1715,3,5,0,failure,0
59,management,single,primary,1,70329,0,0,telephone,28,jul,1190,5,310,2,success,1
64,retired,single,tertiary,1,2983,0,1,cellular,13,feb,207,4,237,8,unknown,0
35,services,single,secondary,0,136323,0,1,telephone,24,nov,813,3,165,9,unknown,1
70,retired,single,tertiary,0,149544,1,0,cellular,3,nov,1043,9,57,7,unknown,1
68,services,single,secondary,0,45106,0,1,telephone,4,jan,1311,9,345,8,unknown,1
56,admin,single,secondary,0,46077,1,0,telephone,6,apr,1511,4,149,1,failure,1
36,retired,single,secondary,0,118789,1,0,telephone,4,feb,541,5,113,7,success,1
22,technician,married,tertiary,0,7986,0,0,cellular,14,jan,434,5,480,4,success,0
70,retired,divorced,tertiary,0,149300,1,1,telephone,11,aug,66,1,121,0,unknown,1
35,services,divorced,primary,0,122028,1,0,cellular,21,mar,1906,3,327,8,failure,1
50,technician,single,primary,0,47931,0,1,telephone,22,oct,542,9,2,4,failure,1
61,admin,single,secondary,0,32367,1,0,telephone,14,apr,1810,13,285,2,success,1
55,retired,divorced,primary,0,86301,1,0,telephone,6,nov,1272,16,148,6,failure,1
30,technician,single,tertiary,0,144755,0,1,telephone,20,aug,1712,9,235,7,unknown,0
66,retired,married,primary,0,18319,0,0,telephone,8,jul,472,17,331,0,failure,1
26,admin,single,primary,0,46188,1,1,cellular,29,feb,1716,3,423,1,failure,1
43,admin,single,primary,0,106854,1,0,telephone,11,aug,214,17,307,4,success,1
70,admin,divorced,tertiary,0,16388,0,1,cellular,18,apr,236,18,273,9,failure,1
18,admin,married,primary,1,113927,1,0,cellular,18,dec,364,7,212,4,unknown,1
29,technician,single,tertiary,0,2530,0,0,cellular,30,sep,1036,19,279,2,success,0
41,technician,single,primary,0,108304,1,1,telephone,6,feb,1209,11,363,0,unknown,0
18,student,single,primary,0,37249,1,0,cellular,10,nov,1102,12,86,3,success,0
21,admin,single,primary,1,81382,0,1,telephone,7,sep,831,15,230,3,success,0
24,student,married,tertiary,1,69663,1,1,telephone,18,dec,790,15,91,3,unknown,0
69,student,divorced,secondary,0,22185,0,0,telephone,13,nov,1707,14,401,5,success,1
45,services,single,tertiary,0,80249,0,1,cellular,16,nov,1627,17,377,8,success,1
54,technician,divorced,secondary,1,1568,0,1,cellular,7,nov,1523,5,195,9,failure,1
72,admin,married,primary,0,32571,0,1,cellular,10,dec,155,3,361,5,failure,0
69,technician,single,tertiary,0,87091,0,1,cellular,18,sep,485,11,153,1,success,1
22,retired,married,secondary,0,146110,0,0,telephone,19,oct,69,10,283,5,unknown,1
56,services,single,primary,0,73445,1,0,telephone,3,mar,1467,5,41,5,unknown,1
49,student,single,primary,0,29772,0,1,cellular,26,sep,264,11,339,5,success,0
66,admin,single,secondary,0,8085,1,1,cellular,28,jan,315,1,279,3,failure,0
48,services,married,tertiary,0,94616,0,1,cellular,10,jan,1909,17,471,2,unknown,1
61,student,divorced,primary,0,70749,1,0,cellular,23,jul,990,15,39,8,success,1
32,technician,single,primary,0,139282,0,1,cellular,22,feb,970,7,154,0,success,1
20,technician,married,primary,0,45091,1,0,cellular,2,sep,1260,16,444,6,success,1
66,retired,married,primary,0,49364,0,0,cellular,14,jan,588,13,322,2,success,1
63,admin,single,primary,0,20182,0,1,cellular,21,jan,608,16,342,5,failure,0
64,admin,single,tertiary,0,14015,1,1,telephone,20,dec,1008,3,268,1,failure,1
64,management,single,secondary,0,84149,1,0,cellular,27,feb,1400,18,341,0,success,1
32,student,single,secondary,0,21862,0,1,cellular,7,jan,699,4,50,4,unknown,1
68,retired,married,primary,0,56698,1,1,telephone,16,may,283,15,58,4,failure,0
60,student,single,primary,0,109998,1,1,cellular,20,jun,579,2,181,0,unknown,1
35,services,divorced,primary,0,65021,0,1,telephone,20,mar,1713,4,252,6,success,1
38,admin,divorced,tertiary,0,99953,1,1,telephone,19,jan,1624,9,118,4,success,1
27,management,divorced,secondary,0,25971,0,0,cellular,11,feb,507,18,19,5,failure,1
38,student,married,secondary,0,37863,1,0,telephone,17,aug,1407,14,66,8,success,1
43,student,married,primary,0,63310,1,1,telephone,9,nov,745,6,319,2,failure,0
58,services,married,secondary,0,2646,1,1,telephone,25,dec,1264,1,429,7,unknown,0
73,technician,married,tertiary,0,30172,0,0,telephone,21,jul,55,19,315,7,failure,0
20,technician,single,primary,1,62621,0,0,cellular,2,feb,589,13,390,4,success,0
18,retired,single,primary,0,37175,1,1,telephone,7,aug,1164,9,214,1,unknown,1
38,technician,divorced,secondary,0,106186,0,1,telephone,1,nov,1498,17,482,9,unknown,1
28,technician,married,secondary,0,110964,1,1,cellular,21,aug,691,9,154,6,failure,1
33,management,divorced,secondary,0,56365,0,0,telephone,27,jan,1702,15,482,0,failure,1
52,services,married,primary,0,925,0,0,telephone,2,aug,1589,14,129,2,unknown,1
38,student,married,secondary,0,116040,1,1,telephone,30,feb,1609,18,124,1,success,1
58,services,divorced,primary,0,39885,1,0,telephone,17,oct,1805,9,323,1,success,1
28,management,single,tertiary,0,67055,0,1,telephone,6,apr,932,17,281,8,success,0
48,services,married,primary,0,63620,0,1,telephone,3,jun,33,16,414,6,failure,0
66,student,divorced,secondary,0,138950,1,0,telephone,25,apr,1467,17,189,8,unknown,1
18,services,divorced,primary,0,29161,0,0,telephone,25,feb,771,7,118,1,success,0
58,retired,single,primary,0,41630,0,1,telephone,28,aug,394,4,404,1,failure,1
49,admin,divorced,tertiary,0,34539,0,1,cellular,29,nov,1381,13,163,2,failure,1
20,services,single,tertiary,0,99395,1,1,cellular,9,jul,1942,9,465,0,success,1
49,services,single,tertiary,0,132610,0,1,telephone,6,may,755,15,182,7,success,1
59,services,married,tertiary,0,63227,0,0,telephone,1,feb,472,5,76,7,failure,1
22,technician,divorced,secondary,0,131056,1,0,cellular,6,apr,1504,5,452,1,success,1
74,management,married,tertiary,1,88984,0,0,telephone,29,may,1855,4,179,8,failure,1
60,retired,single,primary,0,95537,0,0,cellular,15,nov,233,14,380,3,unknown,1
54,student,divorced,secondary,1,97175,0,1,cellular,11,aug,1743,15,282,3,failure,1
29,technician,single,secondary,0,99040,1,1,cellular,14,dec,434,8,154,9,unknown,1
31,management,married,primary,0,46496,0,0,telephone,10,dec,1382,1,494,8,success,1
61,retired,divorced,secondary,0,50883,1,1,cellular,7,nov,1447,7,317,9,unknown,1
68,student,single,tertiary,0,108957,1,0,cellular,18,sep,1124,12,51,9,success,1
26,technician,divorced,tertiary,0,42160,0,1,cellular,4,apr,1410,18,393,2,failure,1
24,retired,married,secondary,0,73725,0,1,cellular,12,oct,73,13,8,5,success,0
33,services,single,primary,0,37863,0,0,telephone,12,aug,624,17,316,9,unknown,0
45,student,single,secondary,0,85498,0,0,cellular,18,apr,1066,7,274,2,success,1
24,technician,divorced,secondary,0,65484,0,1,cellular,1,oct,706,19,143,6,unknown,0
31,technician,divorced,tertiary,0,109689,0,0,telephone,16,feb,335,12,137,5,success,1
49,admin,married,tertiary,0,124246,0,0,telephone,11,dec,570,9,120,2,failure,1
25,services,single,secondary,0,117267,1,1,telephone,7,apr,262,10,306,5,success,0
44,services,single,secondary,0,11475,1,0,telephone,13,may,356,4,85,3,success,1
70,technician,divorced,tertiary,0,136611,0,0,cellular,6,feb,886,13,248,5,failure,1
67,technician,divorced,tertiary,0,58840,1,0,telephone,2,sep,982,8,376,0,failure,1
74,student,married,primary,0,74144,1,0,cellular,4,may,1919,6,407,4,unknown,1
20,management,divorced,secondary,0,27343,0,0,telephone,2,oct,1371,2,293,3,unknown,1
44,admin,single,secondary,0,146454,0,0,cellular,3,feb,386,18,84,8,success,1
47,technician,single,tertiary,0,123021,1,0,cellular,30,nov,434,12,44,4,failure,0
51,student,single,tertiary,0,121005,0,0,telephone,30,apr,692,13,77,5,unknown,1
43,retired,single,tertiary,1,11987,0,0,telephone,3,nov,1033,14,490,3,failure,0
54,management,divorced,primary,0,82139,1,1,cellular,27,aug,345,1,377,0,success,0
57,technician,single,secondary,0,27655,0,0,telephone,17,nov,938,12,36,8,unknown,1
68,services,single,tertiary,0,149636,1,0,cellular,2,may,1535,15,266,1,unknown,1
39,admin,married,primary,0,6186,0,1,cellular,27,jul,978,18,269,1,unknown,0
49,management,divorced,secondary,1,149073,0,0,telephone,7,oct,1628,5,363,1,success,1
58,retired,single,tertiary,0,77782,0,1,cellular,1,oct,1885,17,79,3,failure,1
19,management,divorced,primary,0,125624,1,0,telephone,24,jun,114,2,433,9,failure,1
64,admin,married,tertiary,0,114094,1,1,cellular,4,apr,1732,1,294,7,unknown,1
25,admin,single,tertiary,0,68451,0,1,cellular,19,oct,631,15,78,2,failure,0
59,management,married,secondary,0,52656,0,1,cellular,4,mar,1333,13,445,8,unknown,1
24,retired,single,secondary,0,8690,0,1,cellular,17,jul,1249,12,497,2,failure,0
36,management,divorced,tertiary,0,26098,1,0,telephone,1,sep,1331,16,450,9,success,1
50,services,married,secondary,0,36808,1,0,cellular,26,apr,1013,9,40,5,success,1
71,management,single,primary,0,99626,1,0,cellular,7,sep,1134,4,83,4,success,1
19,technician,married,tertiary,0,141901,0,0,telephone,15,oct,612,1,42,4,success,0
20,technician,divorced,secondary,0,5477,1,1,cellular,7,dec,1954,19,2,9,failure,0
45,retired,married,primary,0,40207,1,0,cellular,19,sep,667,11,479,9,success,0
31,technician,married,tertiary,0,54692,1,1,telephone,22,aug,1194,17,0,4,failure,0
32,technician,single,tertiary,0,29953,0,1,cellular,25,mar,972,5,389,2,failure,1
38,student,married,secondary,0,70969,0,1,cellular,20,may,1120,13,467,9,unknown,1
31,management,married,primary,0,40416,1,0,cellular,15,nov,870,10,168,8,unknown,0
57,management,divorced,secondary,0,20287,0,0,telephone,25,mar,1783,8,118,8,unknown,1
35,admin,divorced,secondary,0,58888,0,0,cellular,24,feb,1248,8,305,8,failure,1
71,student,single,primary,0,54065,1,0,cellular,2,aug,336,16,66,6,success,1
66,technician,divorced,primary,1,71867,0,1,cellular,10,nov,301,17,227,1,success,1
56,technician,divorced,secondary,0,110916,0,0,cellular,22,jul,1845,12,332,2,unknown,1
37,student,single,secondary,0,43436,0,0,cellular,5,may,1648,12,309,1,success,1
18,student,married,tertiary,0,92505,1,0,telephone,21,apr,1927,16,365,1,failure,1
26,admin,married,tertiary,0,130782,0,1,cellular,25,sep,775,14,309,4,unknown,1
26,admin,single,primary,0,140169,0,1,telephone,30,jun,1784,17,170,9,unknown,1
60,retired,divorced,primary,0,142101,1,0,telephone,15,apr,981,6,284,2,unknown,1
68,admin,divorced,primary,0,32698,0,1,telephone,23,nov,1117,16,490,0,failure,1
55,admin,married,secondary,0,104971,0,1,cellular,2,dec,1482,19,95,0,failure,1
56,technician,married,tertiary,0,143990,0,1,cellular,23,sep,695,10,456,3,success,1
46,services,divorced,secondary,1,87288,1,1,cellular,25,jan,1041,13,266,4,failure,1
32,retired,married,primary,0,141351,0,0,cellular,30,apr,1097,7,323,6,failure,1
37,retired,single,primary,0,146771,0,1,cellular,14,mar,1259,4,254,1,success,1
55,student,married,primary,0,27399,0,1,cellular,26,jun,1873,10,489,8,success,1
58,management,married,secondary,0,87047,0,0,cellular,9,nov,1026,11,364,0,failure,1
47,retired,divorced,tertiary,0,44749,1,0,cellular,27,oct,738,9,395,7,unknown,1
64,admin,divorced,tertiary,0,111494,1,0,telephone,18,dec,1251,10,496,7,failure,1
43,retired,single,tertiary,0,23651,1,1,cellular,5,jul,713,15,13,8,failure,1
71,retired,married,primary,0,11683,1,0,telephone,5,sep,1742,18,213,5,success,1
72,management,married,secondary,0,143740,1,0,telephone,29,mar,1872,19,200,1,unknown,1
23,management,single,secondary,0,27210,1,1,telephone,27,jul,746,18,317,7,success,1
56,retired,divorced,primary,0,118216,0,0,cellular,29,dec,1326,1,216,4,unknown,1
34,technician,single,secondary,0,18250,1,1,telephone,21,dec,775,7,171,7,unknown,1
23,admin,married,secondary,0,122183,1,0,telephone,7,apr,341,19,170,8,failure,1
45,admin,married,tertiary,0,149481,0,0,cellular,30,oct,1658,2,254,3,success,1
26,admin,divorced,secondary,0,42958,1,0,cellular,28,aug,1843,16,384,0,success,0
44,management,single,tertiary,0,138063,1,0,telephone,30,jun,420,5,221,7,unknown,0
52,admin,married,secondary,0,116769,1,1,telephone,28,apr,508,9,222,8,unknown,1
63,technician,divorced,secondary,0,28619,1,1,telephone,7,oct,510,11,262,6,unknown,1
23,admin,married,tertiary,0,126971,1,0,cellular,30,jun,855,10,105,4,failure,0
21,management,single,primary,1,34126,0,0,telephone,26,dec,93,18,169,9,unknown,1
33,technician,divorced,primary,0,139985,0,1,telephone,16,aug,96,9,48,0,success,1
40,retired,divorced,tertiary,0,14836,1,1,cellular,13,sep,505,13,15,8,unknown,0
65,services,married,primary,0,34317,0,1,telephone,4,sep,67,9,55,9,failure,0
40,technician,single,secondary,0,128936,1,1,telephone,3,feb,1128,18,169,5,success,1
46,management,divorced,primary,0,6310,0,0,cellular,2,aug,1199,18,75,2,failure,1
58,student,divorced,primary,0,28323,0,0,cellular,22,dec,1754,1,37,9,unknown,1
21,technician,married,tertiary,0,42455,1,1,cellular,29,nov,1753,7,250,7,failure,0
57,technician,single,tertiary,0,17213,1,1,telephone,17,jun,1634,9,422,9,unknown,0
73,management,married,tertiary,0,141854,0,0,cellular,24,jan,598,11,143,3,success,1
57,services,single,primary,0,118579,0,0,telephone,4,may,1134,15,243,5,failure,1
41,retired,single,primary,1,33788,1,0,cellular,21,jul,737,19,293,2,failure,0
23,management,divorced,tertiary,0,10813,0,1,telephone,1,jul,1753,7,197,1,success,0
57,retired,divorced,primary,0,145501,0,0,cellular,20,may,678,11,121,8,failure,0
23,retired,divorced,secondary,0,120753,0,1,telephone,7,jul,1350,8,151,7,failure,1
31,student,married,secondary,0,1524,0,0,telephone,2,jan,1674,15,326,9,failure,0
31,admin,divorced,secondary,0,99220,1,0,cellular,1,apr,176,10,494,0,success,1
67,technician,married,secondary,0,142194,1,0,telephone,23,nov,732,11,120,0,failure,1
62,services,divorced,tertiary,0,120875,0,1,telephone,27,oct,204,5,409,5,success,1
64,retired,divorced,secondary,0,75586,0,0,telephone,6,may,1054,6,2,2,failure,1
52,student,married,primary,0,-1000,1,0,cellular,11,jun,682,9,169,6,success,0
23,retired,divorced,secondary,0,79562,1,0,cellular,30,dec,1275,11,495,1,unknown,1
40,technician,divorced,primary,0,34380,0,0,cellular,16,aug,103,16,232,8,failure,1
37,admin,married,tertiary,1,93653,0,1,cellular,1,sep,1942,13,245,8,success,1
34,admin,divorced,primary,0,121221,1,0,cellular,3,jun,731,6,325,8,unknown,0
37,services,single,secondary,0,79055,0,0,cellular,20,apr,999,3,413,2,failure,1
65,admin,divorced,secondary,0,143765,1,1,telephone,18,apr,520,13,125,8,success,1
23,services,married,secondary,0,121799,0,0,cellular,28,nov,1377,15,9,0,failure,1
57,services,married,tertiary,0,16193,0,1,cellular,5,nov,1437,17,323,0,success,1
45,student,single,secondary,1,145677,0,0,cellular,26,nov,1670,16,222,5,success,1
30,student,married,secondary,0,72142,1,1,cellular,18,mar,321,3,460,2,failure,1
46,student,divorced,secondary,0,65799,0,1,cellular,2,may,174,10,492,0,unknown,1
62,retired,married,tertiary,0,53343,0,0,cellular,18,jun,669,13,179,6,unknown,1
37,services,divorced,secondary,0,40230,0,1,telephone,19,dec,1467,7,195,8,unknown,1
34,management,married,tertiary,1,56620,1,0,telephone,4,jan,1139,9,413,5,failure,0
70,student,married,primary,0,119254,1,1,telephone,20,aug,1462,8,55,6,failure,1
72,services,divorced,primary,0,93290,0,0,telephone,10,nov,994,15,469,0,unknown,1
71,services,married,secondary,0,128121,1,0,telephone,12,may,1222,4,459,2,failure,1
52,management,married,primary,0,44309,1,0,telephone,10,apr,183,17,298,4,success,0
62,technician,married,tertiary,0,15518,1,1,telephone,26,jun,1910,2,56,0,success,1
56,student,single,secondary,1,61975,1,0,cellular,14,dec,1959,8,253,4,unknown,0
69,admin,single,tertiary,0,58233,0,1,telephone,23,jan,1710,11,169,7,success,1
54,admin,married,primary,0,112746,0,0,cellular,17,sep,495,6,237,2,success,1
60,admin,divorced,primary,0,145898,0,1,telephone,27,jul,1760,7,149,0,unknown,1
40,technician,married,primary,0,38943,0,1,cellular,18,sep,79,4,10,9,failure,0
35,student,divorced,primary,0,11860,1,0,cellular,2,dec,723,3,202,7,success,1
53,management,divorced,tertiary,0,130879,0,1,cellular,18,dec,546,9,16,0,failure,1
37,admin,single,secondary,1,79311,1,1,telephone,12,mar,615,1,76,0,failure,1
71,student,married,secondary,0,119099,1,1,telephone,3,apr,1215,11,47,3,unknown,1
24,admin,single,secondary,1,29367,1,0,telephone,2,jun,1074,1,496,4,failure,0
53,services,married,primary,0,82032,1,0,telephone,16,nov,1314,12,20,0,unknown,1
59,technician,married,tertiary,0,99357,1,0,telephone,26,oct,391,9,205,4,success,1
18,admin,married,primary,0,117969,1,0,telephone,28,may,958,7,230,5,success,1
66,technician,married,tertiary,0,33558,1,1,cellular,29,jul,1755,10,167,3,success,1
54,admin,divorced,tertiary,0,107790,1,1,telephone,9,oct,450,15,411,8,failure,1
66,admin,divorced,tertiary,0,54532,1,0,telephone,12,feb,339,9,124,1,unknown,1
52,admin,married,secondary,0,84675,0,0,telephone,29,aug,1893,12,203,1,unknown,1
58,management,married,tertiary,0,115776,0,1,cellular,8,mar,326,5,3,8,success,1
20,services,divorced,tertiary,0,146169,0,1,cellular,20,sep,539,3,282,5,failure,0
52,management,single,secondary,0,1125,1,1,telephone,6,apr,1031,13,12,5,success,0
46,technician,single,secondary,0,144807,0,1,telephone,15,dec,957,5,38,4,success,1
26,services,single,tertiary,0,62610,1,1,cellular,15,apr,1871,12,347,9,unknown,1
54,retired,married,secondary,0,98741,1,0,cellular,15,may,1344,8,210,0,unknown,1
73,management,married,primary,1,42240,0,1,cellular,27,jan,616,11,436,2,success,1
59,services,married,primary,0,142555,1,0,cellular,8,may,1720,7,203,1,unknown,1
64,admin,divorced,secondary,0,108977,0,1,cellular,18,jun,60,4,311,7,success,1
42,student,single,secondary,0,28270,1,1,cellular,9,jun,538,14,218,6,success,1
29,admin,married,secondary,0,48584,1,0,telephone,13,nov,1210,4,48,3,unknown,1
55,management,single,primary,0,49229,1,1,telephone,18,nov,998,13,16,2,success,0
24,services,single,tertiary,0,137955,0,1,telephone,20,may,1666,6,393,5,unknown,1
24,student,single,primary,0,59067,0,0,telephone,23,sep,642,13,259,4,failure,1
72,management,divorced,secondary,0,4454,0,1,telephone,16,jun,629,19,210,9,failure,1
21,retired,divorced,secondary,1,9841,1,1,cellular,11,dec,543,11,262,6,failure,0
62,technician,married,primary,0,69311,1,0,cellular,20,may,903,6,406,3,failure,1
64,management,single,primary,0,127655,0,0,telephone,18,mar,936,7,479,7,success,1
48,student,married,tertiary,0,144902,0,1,telephone,15,nov,350,11,281,2,unknown,1
67,technician,divorced,secondary,0,137926,0,0,cellular,22,apr,399,18,425,5,failure,1
67,student,married,secondary,0,46573,0,1,cellular,30,feb,263,9,104,5,failure,0
56,services,married,secondary,0,18322,0,1,cellular,2,sep,656,3,331,7,failure,1
27,student,married,tertiary,0,66566,1,0,telephone,11,may,234,11,307,9,success,0
65,student,single,primary,0,145216,1,1,cellular,25,jun,1894,19,141,6,failure,1
40,retired,divorced,secondary,0,138748,1,1,telephone,17,jul,660,1,63,1,success,1
43,management,married,secondary,0,107003,1,0,telephone,4,nov,405,16,188,8,success,0
40,services,divorced,primary,0,52526,1,0,telephone,12,aug,257,13,204,6,unknown,0
46,student,married,primary,0,30814,1,0,telephone,7,may,773,19,62,8,unknown,0
25,student,married,secondary,0,120430,1,1,telephone,9,jun,1153,7,273,7,success,0
36,student,divorced,primary,0,39470,1,0,telephone,6,aug,945,17,494,2,success,1
46,management,divorced,primary,0,124089,1,1,cellular,7,feb,815,18,325,8,unknown,1
60,student,divorced,tertiary,0,103517,1,1,cellular,19,apr,130,14,386,3,success,1
70,admin,single,primary,0,37933,1,1,telephone,18,jun,730,12,282,5,failure,1
23,services,single,secondary,0,113806,0,0,telephone,23,sep,332,3,230,7,success,1
46,retired,married,tertiary,1,78665,0,1,telephone,27,dec,1099,12,107,4,success,0
41,student,married,secondary,0,119871,1,0,telephone,4,jan,1348,14,219,2,unknown,1
73,services,married,secondary,0,119158,0,1,cellular,27,dec,113,9,390,7,unknown,1
27,student,single,tertiary,0,107589,0,0,cellular,27,nov,791,8,373,2,success,1
68,retired,divorced,secondary,0,73415,1,0,telephone,28,jul,1174,19,112,3,success,1
31,admin,divorced,tertiary,0,112302,1,1,cellular,9,sep,941,13,447,3,success,0
69,student,divorced,tertiary,0,25454,0,1,cellular,2,aug,523,15,202,6,success,1
23,admin,single,primary,0,143004,0,0,cellular,10,mar,1903,6,115,4,unknown,1
21,technician,married,secondary,0,42232,1,0,telephone,3,nov,125,16,242,7,success,1
69,technician,single,secondary,0,62657,0,0,cellular,26,oct,1996,7,366,8,unknown,1
32,admin,divorced,primary,0,-732,1,1,cellular,8,may,1000,18,349,7,failure,0
54,admin,single,tertiary,0,148768,0,1,cellular,8,feb,481,10,292,6,success,1
65,technician,single,tertiary,0,148533,1,1,telephone,13,jan,1923,13,103,2,unknown,0
